"column","variable","label","value_labels","class","type","n_na","range"
"411","tesqe4","TESQE - 4. If I am bored, I stay away from the kitchen. - values modified in R so Dont know = -99","c(`Dont know` = -99, Never = 1, Rarely = 2, Sometimes = 3, Regularly = 4, Often = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","8","c(-99, 5)"
"412","tesqe5","TESQE - 5. If I want to have a treat, I take a little bit and put the rest out of sight. - values modified in R so Dont know = -99","c(`Dont know` = -99, Never = 1, Rarely = 2, Sometimes = 3, Regularly = 4, Often = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","8","c(-99, 5)"
"413","tesqe6","TESQE - 6. If I am watching TV, I make sure that the potato chips are out of reach. - values modified in R so Dont know = -99","c(`Dont know` = -99, Never = 1, Rarely = 2, Sometimes = 3, Regularly = 4, Often = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","8","c(-99, 5)"
"414","tesqe7","TESQE - 7. If I am behind the computer, I make sure there is some healthy food within reach. - values modified in R so Dont know = -99","c(`Dont know` = -99, Never = 1, Rarely = 2, Sometimes = 3, Regularly = 4, Often = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","8","c(-99, 5)"
"415","tesqe8","TESQE - 8. If I want to eat sweets, I take a few and put the rest of the bag away. - values modified in R so Dont know = -99","c(`Dont know` = -99, Never = 1, Rarely = 2, Sometimes = 3, Regularly = 4, Often = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","8","c(-99, 5)"
"416","tesqe9","TESQE - 9. If I feel tempted to buy sweets, I distract myself. - values modified in R so Dont know = -99","c(`Dont know` = -99, Never = 1, Rarely = 2, Sometimes = 3, Regularly = 4, Often = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","8","c(-99, 5)"
"417","tesqe10","TESQE - 10. If I feel like eating something, I call a friend instead. - values modified in R so Dont know = -99","c(`Dont know` = -99, Never = 1, Rarely = 2, Sometimes = 3, Regularly = 4, Often = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","8","c(-99, 5)"
"418","tesqe11","TESQE - 11. If I am getting hungry before dinner, I try to keep myself busy. - values modified in R so Dont know = -99","c(`Dont know` = -99, Never = 1, Rarely = 2, Sometimes = 3, Regularly = 4, Often = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","8","c(1, 5)"
"419","tesqe12","TESQE - 12. If I have the urge to eat sweets, I find something else to do. - values modified in R so Dont know = -99","c(`Dont know` = -99, Never = 1, Rarely = 2, Sometimes = 3, Regularly = 4, Often = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","8","c(-99, 5)"
"420","tesqe13","TESQE - 13. If I pass a bakery, I ignore the smells of tasty foods. - values modified in R so Dont know = -99","c(`Dont know` = -99, Never = 1, Rarely = 2, Sometimes = 3, Regularly = 4, Often = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","8","c(-99, 5)"
"421","tesqe14","TESQE - 14. If I want to eat unhealthy things, I just tell myself ""no"". - values modified in R so Dont know = -99","c(`Dont know` = -99, Never = 1, Rarely = 2, Sometimes = 3, Regularly = 4, Often = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","8","c(-99, 5)"
"422","tesqe15","TESQE - 15. I use willpower to stay away from unhealthy snacks. - values modified in R so Dont know = -99","c(`Dont know` = -99, Never = 1, Rarely = 2, Sometimes = 3, Regularly = 4, Often = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","8","c(-99, 5)"
"423","tesqe16","TESQE - 16. If I go to a party with lots of snacks, I ignore the food. - values modified in R so Dont know = -99","c(`Dont know` = -99, Never = 1, Rarely = 2, Sometimes = 3, Regularly = 4, Often = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","8","c(-99, 5)"
"424","tesqe17","TESQE - 17. I plan to bring a piece of fruit to school. - values modified in R so Dont know = -99","c(`Dont know` = -99, Never = 1, Rarely = 2, Sometimes = 3, Regularly = 4, Often = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","8","c(-99, 5)"
"425","tesqe18","TESQE - 18. I have an agreement with myself about how many sweets I can have per day. - values modified in R so Dont know = -99","c(`Dont know` = -99, Never = 1, Rarely = 2, Sometimes = 3, Regularly = 4, Often = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","8","c(-99, 5)"
"426","tesqe19","TESQE - 19. If I want to eat a snack, I take a piece of fruit first. - values modified in R so Dont know = -99","c(`Dont know` = -99, Never = 1, Rarely = 2, Sometimes = 3, Regularly = 4, Often = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","8","c(-99, 5)"
"427","tesqe20","TESQE - 20. I set goals to eat healthily for myself. - values modified in R so Dont know = -99","c(`Dont know` = -99, Never = 1, Rarely = 2, Sometimes = 3, Regularly = 4, Often = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","8","c(-99, 5)"
"428","tesqe21","TESQE - 21. If I want to have a snack, I try to realize that snacks are bad for your health. - values modified in R so Dont know = -99","c(`Dont know` = -99, Never = 1, Rarely = 2, Sometimes = 3, Regularly = 4, Often = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","8","c(-99, 5)"
"429","tesqe22","TESQE - 22. If I think I may be overeating, I think of how this may compromise exercising. - values modified in R so Dont know = -99","c(`Dont know` = -99, Never = 1, Rarely = 2, Sometimes = 3, Regularly = 4, Often = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","8","c(-99, 5)"
"430","tesqe23","TESQE - 23. If I want to take a snack, I remember that I want to stay looking good. - values modified in R so Dont know = -99","c(`Dont know` = -99, Never = 1, Rarely = 2, Sometimes = 3, Regularly = 4, Often = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","8","c(-99, 5)"
"431","tesqe24","TESQE - 24. If I feel like eating something unhealthy, I think about whether I really want it. - values modified in R so Dont know = -99","c(`Dont know` = -99, Never = 1, Rarely = 2, Sometimes = 3, Regularly = 4, Often = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","8","c(-99, 5)"
"432","tesqe_avoid","TESQE Avoidance of Temptations Total Score","NULL","numeric","double","9","c(1, 4.33333333333333)"
"433","tesqe_avoid_nNA","TESQE Avoidance of Temptations Number of NA's/Don't Know","NULL","numeric","double","0","c(0, 4)"
"434","tesqe_control","TESQE Controlling Temptations Total Score","NULL","numeric","double","8","c(1, 5)"
"435","tesqe_control_nNA","TESQE Controlling Temptations Number of NA's/Don't Know","NULL","numeric","double","0","c(0, 4)"
"436","tesqe_distract","TESQE Distraction Total Score","NULL","numeric","double","8","c(1, 5)"
"437","tesqe_distract_nNA","TESQE Distraction Number of NA's/Don't Know","NULL","numeric","double","0","c(0, 4)"
"438","tesqe_supress","TESQE Suppression Total Score","NULL","numeric","double","9","c(1, 4.5)"
"439","tesqe_supress_nNA","TESQE Suppression Number of NA's/Don't Know","NULL","numeric","double","0","c(0, 4)"
"440","tesqe_goal_rules","TESQE Setting Goals and Rules Total Score","NULL","numeric","double","9","c(1, 5)"
"441","tesqe_goal_rules_nNA","TESQE Setting Goals and Rules Number of NA's/Don't Know","NULL","numeric","double","0","c(0, 4)"
"442","tesqe_goal_delib","TESQE Goal Deliberation Total Score","NULL","numeric","double","11","c(1, 5)"
"443","tesqe_goal_delib_nNA","TESQE Goal Deliberation Number of NA's/Don't Know","NULL","numeric","double","0","c(0, 4)"
"444","cebq1","Parent Reported: CEBQ - 1. My child loves food","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(2, 5)"
"445","cebq2","Parent Reported: CEBQ - 2. My child eats more when worried -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 4)"
"446","cebq3","Parent Reported: CEBQ - 3. My child has a big appetite","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 5)"
"447","cebq4","Parent Reported: CEBQ - 4. My child finishes his/her meal quickly","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 5)"
"448","cebq5","Parent Reported: CEBQ - 5. My child is interested in food","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(2, 5)"
"449","cebq6","Parent Reported: CEBQ - 6. My child is always asking for a drink","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 5)"
"450","cebq7","Parent Reported: CEBQ - 7. My child refuses new foods at first","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 5)"
"451","cebq8","Parent Reported: CEBQ - 8. My child eats slowly","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 5)"
"452","cebq9","Parent Reported: CEBQ - 9. My child eats less when angry -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 5)"
"453","cebq10","Parent Reported: CEBQ - 10. My child enjoys tasting new foods","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 5)"
"454","cebq11","Parent Reported: CEBQ - 11. My child eats less when s/he is tired -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 5)"
"455","cebq12","Parent Reported: CEBQ - 12. My child is always asking for food","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 5)"
"456","cebq13","Parent Reported: CEBQ - 13. My child eats more when annoyed -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","5","c(1, 3)"
"457","cebq14","Parent Reported: CEBQ - 14. If allowed to, my child would eat too much","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 5)"
"458","cebq15","Parent Reported: CEBQ - 15. My child eats more when anxious -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(1, 3)"
"459","cebq16","Parent Reported: CEBQ - 16. My child enjoys a wide variety of foods","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 5)"
"460","cebq17","Parent Reported: CEBQ - 17. My child leaves food on his/her plate at the end of a meal","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 5)"
"461","cebq18","Parent Reported: CEBQ - 18. My child takes more than 30 minutes to finish a meal","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 5)"
"462","cebq19","Parent Reported: CEBQ - 19. Given the choice, my child would eat most of the time","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 5)"
"463","cebq20","Parent Reported: CEBQ - 20. My child looks forward to mealtimes","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 5)"
"464","cebq21","Parent Reported: CEBQ - 21. My child gets full before his/her meal is finished","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(2, 5)"
"465","cebq22","Parent Reported: CEBQ - 22. My child enjoys eating","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(2, 5)"
"466","cebq23","Parent Reported: CEBQ - 23. My child eats more when s/he is happy -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 5)"
"467","cebq24","Parent Reported: CEBQ - 24. My child is difficult to please with meals","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 5)"
"468","cebq25","Parent Reported: CEBQ - 25. My child eats less when upset -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 5)"
"469","cebq26","Parent Reported: CEBQ - 26. My child gets full easily","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 5)"
"470","cebq27","Parent Reported: CEBQ - 27. My child eats more when s/he has nothing else to do -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","4","c(1, 5)"
"471","cebq28","Parent Reported: CEBQ - 28. Even if my child is full, s/he finds room to eat his/her favorite food","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 5)"
"472","cebq29","Parent Reported: CEBQ - 29. If given the chance, my child would drink continuously throughout the day","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 5)"
"473","cebq30","Parent Reported: CEBQ - 30. My child cannot eat a meal if he/she has had a snack just before","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 5)"
"474","cebq31","Parent Reported: CEBQ - 31. If given the chance, my child would always be having a drink","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 5)"
"475","cebq32","Parent Reported: CEBQ - 32. My child is interested in tasting food s/he hasn’t tasted before","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 5)"
"476","cebq33","Parent Reported: CEBQ - 33. My child decides that s/he doesn’t like a food even without tasting it -- Note: prefer not to answer (pna) marked NA - see pna database for which were pna rather than missing NA","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","3","c(1, 5)"
"477","cebq34","Parent Reported: CEBQ - 34. If given the chance, my child would always have food in his/her mouth","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 5)"
"478","cebq35","Parent Reported: CEBQ - 35. My child eats more and more slowly over the course of a meal","c(Never = 1, Rarely = 2, Sometimes = 3, Often = 4, Always = 5)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 5)"
"479","cebq_fr","CEBQ Food Responsiveness Total Score","NULL","numeric","double","2","c(1.2, 5)"
"480","cebq_eoe","CEBQ Emotional Overeating Total Score","NULL","numeric","double","5","c(1, 3.5)"
"481","cebq_ef","CEBQ Enjoyment of Food Total Score","NULL","numeric","double","2","c(2, 5)"
"482","cebq_dd","CEBQ Desire to Drink Total Score","NULL","numeric","double","2","c(1, 5)"
"483","cebq_sr","CEBQ Satiety Responsiveness Total Score","NULL","numeric","double","2","c(1.4, 4.4)"
"484","cebq_se","CEBQ Slowness in Eating Total Score","NULL","numeric","double","2","c(1.25, 4.75)"
"485","cebq_eue","CEBQ Emotional Under Eating Total Score","NULL","numeric","double","3","c(1.25, 4.5)"
"486","cebq_ff","CEBQ Food Fussiness Total Score","NULL","numeric","double","3","c(1, 5)"
"487","cebq_approach","CEBQ Approach Total Score","NULL","numeric","double","5","c(1.75, 4)"
"488","cebq_avoid","CEBQ Avoid Total Score","NULL","numeric","double","4","c(1.474, 4.158)"
"489","bes1","Parent Reported: BES1 self conscious about weight","c(`My child doesnt feel self-conscious about his/her weight or body size when he/she is with others.` = 1, `My child feels concerned about how he/she looks to others, but it normally does not make him/her feel disappointed with him/herself.` = 2, `My child does get self-conscious about his/her appearance and weight which makes my child feel disappointed in him/herself.` = 3, `My child feels very self-conscious about his/her weight and frequently feels intense shame and disgust for him/herself. My child tries to avoid social contacts because of his/her self-consciousness.` = 4
)","c(""haven_labelled"", ""vctrs_vctr"", ""double"")","double","2","c(1, 3)"
